Policy:,coal mining - methane capture,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,3.01921E+12,2.77643E+12,2.53296E+12,2.28881E+12,2.03343E+12,1.77989E+12,1.79219E+12,1.98064E+12,2.03475E+12,2.08889E+12,2.14087E+12,2.1317E+12,2.12042E+12,2.10699E+12,2.09256E+12,2.07543E+12,2.08162E+12,2.08781E+12,2.09304E+12,2.09632E+12,2.09767E+12,5.58063E+12,9.04624E+12,1.2494E+13,1.59234E+13,1.93338E+13,1.89987E+13,1.86628E+13,1.83261E+13,1.79886E+13,1.76503E+13,2.05136E+13,2.33168E+13,2.6058E+13,2.87352E+13,3.13463E+13,3.4192E+13,3.69316E+13,3.96712E+13,4.24108E+13,4.51504E+13,4.789E+13,5.06296E+13,5.33692E+13,5.61088E+13,5.88484E+13
0,0,2.15276E+13,1.76565E+13,1.37745E+13,9.88162E+12,5.94689E+12,2.0415E+12,2.0556E+12,2.27175E+12,2.33381E+12,2.39591E+12,2.45553E+12,2.50693E+12,2.55887E+12,2.61138E+12,2.66599E+12,2.72069E+12,4.58978E+12,6.50528E+12,8.46462E+12,1.04616E+13,1.24919E+13,1.04926E+13,8.50247E+12,6.52177E+12,4.55076E+12,2.58975E+12,4.01321E+12,5.40773E+12,6.77243E+12,8.10639E+12,9.40864E+12,7.77084E+12,6.16029E+12,4.57786E+12,3.02448E+12,1.50111E+12,0,0,0,0,0,0,0,0,0,0
0.1,10,5.65929E+13,5.74808E+13,5.83711E+13,5.9264E+13,5.98493E+13,6.04278E+13,5.8904E+13,6.29402E+13,6.24304E+13,6.17892E+13,6.09538E+13,5.98173E+13,5.85793E+13,5.72373E+13,5.58208E+13,5.42824E+13,5.28302E+13,5.13379E+13,4.97813E+13,4.81392E+13,4.64152E+13,4.43237E+13,4.22398E+13,4.01638E+13,3.80959E+13,3.60364E+13,3.46142E+13,3.32063E+13,3.1813E+13,3.04349E+13,2.90724E+13,2.76832E+13,2.63095E+13,2.49516E+13,2.36103E+13,2.22859E+13,2.09012E+13,1.95438E+13,1.81864E+13,1.6829E+13,1.54716E+13,1.41142E+13,1.27568E+13,1.13994E+13,1.0042E+13,8.68459E+12
10,20,9.3931E+12,1.19179E+13,1.44498E+13,1.69888E+13,1.94343E+13,2.18607E+13,2.2603E+13,2.56371E+13,2.70167E+13,2.84368E+13,2.98674E+13,3.11318E+13,3.24334E+13,3.3773E+13,3.51718E+13,3.66046E+13,3.49968E+13,3.33463E+13,3.16372E+13,2.98568E+13,2.80091E+13,2.70733E+13,2.61405E+13,2.52108E+13,2.42843E+13,2.3361E+13,2.10691E+13,1.88132E+13,1.65946E+13,1.44144E+13,1.22738E+13,1.13883E+13,1.05149E+13,9.65405E+12,8.80609E+12,7.97147E+12,7.08954E+12,6.229E+12,5.36846E+12,4.50791E+12,3.64737E+12,2.78683E+12,1.92629E+12,1.06575E+12,2.05211E+11,0
20,30,4.9769E+12,5.13166E+12,5.28686E+12,5.4425E+12,5.56972E+12,5.69577E+12,6.16434E+12,7.28966E+12,7.98181E+12,8.70323E+12,9.44459E+12,9.74464E+12,1.00517E+13,1.03659E+13,1.06936E+13,1.10269E+13,1.17825E+13,1.25562E+13,1.33423E+13,1.41337E+13,1.49287E+13,1.49384E+13,1.49471E+13,1.49548E+13,1.49616E+13,1.49674E+13,1.46022E+13,1.42384E+13,1.38762E+13,1.35156E+13,1.31566E+13,1.20559E+13,1.09711E+13,9.90266E+12,8.85104E+12,7.81685E+12,6.72085E+12,5.6528E+12,4.58474E+12,3.51669E+12,2.44864E+12,1.38058E+12,3.12531E+11,0,0,0
30,40,2.91922E+12,3.09919E+12,3.27966E+12,3.46064E+12,3.62336E+12,3.78471E+12,3.76993E+12,4.12087E+12,4.18647E+12,4.24933E+12,4.30506E+12,4.55378E+12,4.81103E+12,5.07703E+12,5.35504E+12,5.64137E+12,5.49897E+12,5.35261E+12,5.19977E+12,5.03823E+12,4.86834E+12,4.88784E+12,4.90697E+12,4.9257E+12,4.94403E+12,4.96195E+12,5.33273E+12,5.69435E+12,6.04652E+12,6.38896E+12,6.72134E+12,6.93689E+12,7.14595E+12,7.34832E+12,7.54377E+12,7.73208E+12,7.94573E+12,8.14792E+12,8.35011E+12,8.5523E+12,8.7545E+12,8.95669E+12,9.15888E+12,9.36107E+12,9.56326E+12,9.76545E+12
40,50,7.13585E+11,9.94053E+11,1.27531E+12,1.55736E+12,1.83072E+12,2.10196E+12,2.17009E+12,2.45788E+12,2.58662E+12,2.71902E+12,2.85224E+12,3.00908E+12,3.1712E+12,3.33872E+12,3.51378E+12,3.69396E+12,3.94834E+12,4.20881E+12,4.47347E+12,4.73992E+12,5.00761E+12,4.80331E+12,4.59972E+12,4.39688E+12,4.19479E+12,3.99349E+12,4.10192E+12,4.20671E+12,4.30774E+12,4.40489E+12,4.49805E+12,4.33624E+12,4.17583E+12,4.01685E+12,3.85936E+12,3.70339E+12,3.542E+12,3.38306E+12,3.22412E+12,3.06518E+12,2.90623E+12,2.74729E+12,2.58835E+12,2.42941E+12,2.27047E+12,2.11153E+12
50,60,6.01201E+11,5.63992E+11,5.26679E+11,4.89261E+11,4.49408E+11,4.09837E+11,5.30986E+11,7.18337E+11,8.73855E+11,1.03742E+12,1.20789E+12,1.36683E+12,1.53241E+12,1.70481E+12,1.88526E+12,2.07263E+12,2.10474E+12,2.13751E+12,2.16994E+12,2.20099E+12,2.2306E+12,2.32138E+12,2.41159E+12,2.50119E+12,2.59019E+12,2.67855E+12,2.74361E+12,2.80638E+12,2.86678E+12,2.92474E+12,2.98019E+12,2.90742E+12,2.83492E+12,2.7627E+12,2.69078E+12,2.61917E+12,2.54647E+12,2.47427E+12,2.40206E+12,2.32985E+12,2.25765E+12,2.18544E+12,2.11324E+12,2.04103E+12,1.96882E+12,1.89662E+12
60,70,3.89203E+11,4.54872E+11,5.20726E+11,5.86766E+11,6.49626E+11,7.11989E+11,7.03911E+11,7.63485E+11,7.69419E+11,7.74479E+11,7.77866E+11,7.26221E+11,6.71505E+11,6.13646E+11,5.52887E+11,4.8866E+11,5.04573E+11,5.20849E+11,5.37248E+11,5.53503E+11,5.69579E+11,7.52429E+11,9.34342E+11,1.11529E+12,1.29524E+12,1.47418E+12,1.55766E+12,1.63894E+12,1.71795E+12,1.79463E+12,1.8689E+12,1.93211E+12,1.99346E+12,2.05288E+12,2.11031E+12,2.16569E+12,2.22835E+12,2.28772E+12,2.34709E+12,2.40646E+12,2.46583E+12,2.5252E+12,2.58457E+12,2.64394E+12,2.70331E+12,2.76268E+12
70,80,5.55005E+11,5.00632E+11,4.46106E+11,3.91426E+11,3.34856E+11,2.78699E+11,3.32696E+11,4.2556E+11,4.96994E+11,5.71972E+11,6.49868E+11,6.71289E+11,6.93228E+11,7.15699E+11,7.39137E+11,7.63001E+11,7.80642E+11,7.98669E+11,8.16713E+11,8.34376E+11,8.51622E+11,7.69563E+11,6.8786E+11,6.06523E+11,5.25563E+11,4.44992E+11,4.45546E+11,4.45921E+11,4.46109E+11,4.46107E+11,4.45907E+11,6.03948E+11,7.58868E+11,9.10564E+11,1.05893E+12,1.20386E+12,1.36099E+12,1.5126E+12,1.66421E+12,1.81582E+12,1.96743E+12,2.11904E+12,2.27066E+12,2.42227E+12,2.57388E+12,2.72549E+12
80,90,3.71625E+11,4.06646E+11,4.41765E+11,4.76984E+11,5.0966E+11,5.42072E+11,4.92683E+11,4.85432E+11,4.3767E+11,3.86303E+11,3.30959E+11,3.40729E+11,3.50708E+11,3.60903E+11,3.71529E+11,3.82315E+11,4.15427E+11,4.49339E+11,4.83848E+11,5.1869E+11,5.53791E+11,5.88711E+11,6.23426E+11,6.5793E+11,6.92216E+11,7.26279E+11,7.26608E+11,7.26654E+11,7.26409E+11,7.25865E+11,7.2501E+11,6.50344E+11,5.76811E+11,5.0445E+11,4.33298E+11,3.63395E+11,2.8906E+11,2.1673E+11,1.44399E+11,72068271867,0,0,0,0,0,0
90,100,0,80140462814,1.60507E+11,2.41099E+11,3.2026E+11,3.98813E+11,4.27303E+11,5.0084E+11,5.44081E+11,5.89078E+11,6.35201E+11,6.2903E+11,6.22071E+11,6.14307E+11,6.06063E+11,5.96842E+11,5.53148E+11,5.08323E+11,4.62119E+11,4.14375E+11,3.65196E+11,3.64982E+11,3.64747E+11,3.64491E+11,3.64214E+11,3.63914E+11,3.86628E+11,4.08758E+11,4.30285E+11,4.51192E+11,4.71458E+11,4.40568E+11,4.10085E+11,3.80022E+11,3.50393E+11,3.21211E+11,2.9044E+11,2.60388E+11,2.30336E+11,2.00284E+11,1.70232E+11,1.4018E+11,1.10128E+11,80075702281,50023589260,19971476240
100,150,0,16876694658,33800895847,50772804438,67443162022,83985667114,1.41133E+11,2.18851E+11,2.89801E+11,3.64598E+11,4.42829E+11,5.23674E+11,6.08037E+11,6.96002E+11,7.88102E+11,8.83905E+11,9.70917E+11,1.06004E+12,1.15079E+12,1.24254E+12,1.33509E+12,1.35028E+12,1.36532E+12,1.38021E+12,1.39493E+12,1.40948E+12,1.41856E+12,1.42692E+12,1.43455E+12,1.44141E+12,1.4475E+12,1.46945E+12,1.49046E+12,1.5105E+12,1.52954E+12,1.54755E+12,1.56922E+12,1.58924E+12,1.60925E+12,1.62927E+12,1.64928E+12,1.6693E+12,1.68931E+12,1.70933E+12,1.72935E+12,1.74936E+12
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35900583413,71128875653,1.05663E+11,1.3948E+11,1.72557E+11,2.08261E+11,2.42777E+11,2.77293E+11,3.11809E+11,3.46325E+11,3.80841E+11,4.15357E+11,4.49873E+11,4.84389E+11,5.18905E+11
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,1.057628975,1.059115453,1.060606115,1.062100979,1.05811737,1.0541225,1.064462678,1.179796058,1.215544464,1.251514538,1.286402357,1.317383465,1.348846301,1.380802188,1.414071156,1.447598185,1.465525326,1.483797919,1.501727243,1.518597513,1.534377208,1.530662836,1.526877301,1.523018536,1.519084397,1.515072653,1.500631322,1.485897942,1.470863561,1.455518862,1.439854135,1.426774509,1.413415285,1.3997674,1.385821396,1.371567398,1.358405929,1.344750475,1.33109502,1.317439565,1.303784111,1.290128656,1.276473201,1.262817747,1.249162292,1.235506838
