Policy:,cement measures,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-50,-40,7.75717E+12,7.67298E+12,7.58878E+12,7.50459E+12,7.66957E+12,7.83455E+12,7.66861E+12,6.86869E+12,7.09528E+12,7.32187E+12,7.58072E+12,7.64847E+12,7.71621E+12,7.78395E+12,7.8184E+12,7.85815E+12,7.76137E+12,7.64008E+12,7.50653E+12,7.34846E+12,7.1904E+12,7.05201E+12,6.91362E+12,6.77523E+12,6.63684E+12,6.49845E+12,6.30845E+12,6.11845E+12,5.92845E+12,5.73845E+12,5.54844E+12,5.41231E+12,5.27618E+12,5.14005E+12,5.00392E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12
-40,-30,1.24115E+13,1.22768E+13,1.21421E+13,1.20073E+13,1.22713E+13,1.25353E+13,1.22698E+13,1.09899E+13,1.13525E+13,1.1715E+13,1.21292E+13,1.22375E+13,1.23459E+13,1.24543E+13,1.25094E+13,1.2573E+13,1.24182E+13,1.22241E+13,1.20104E+13,1.17575E+13,1.15046E+13,1.12832E+13,1.10618E+13,1.08404E+13,1.06189E+13,1.03975E+13,1.00935E+13,9.78952E+12,9.48552E+12,9.18152E+12,8.87751E+12,8.6597E+12,8.44189E+12,8.22409E+12,8.00628E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12
-30,-20,1.86172E+13,1.84151E+13,1.82131E+13,1.8011E+13,1.8407E+13,1.88029E+13,1.84047E+13,1.64849E+13,1.70287E+13,1.75725E+13,1.81937E+13,1.83563E+13,1.85189E+13,1.86815E+13,1.87642E+13,1.88596E+13,1.86273E+13,1.83362E+13,1.80157E+13,1.76363E+13,1.7257E+13,1.69248E+13,1.65927E+13,1.62606E+13,1.59284E+13,1.55963E+13,1.51403E+13,1.46843E+13,1.42283E+13,1.37723E+13,1.33163E+13,1.29896E+13,1.26628E+13,1.23361E+13,1.20094E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13
-20,-10,2.32715E+13,2.30189E+13,2.27664E+13,2.25138E+13,2.30087E+13,2.35036E+13,2.30058E+13,2.06061E+13,2.12858E+13,2.19656E+13,2.27422E+13,2.29454E+13,2.31486E+13,2.33519E+13,2.34552E+13,2.35744E+13,2.32841E+13,2.29202E+13,2.25196E+13,2.20454E+13,2.15712E+13,2.1156E+13,2.07409E+13,2.03257E+13,1.99105E+13,1.94954E+13,1.89254E+13,1.83554E+13,1.77853E+13,1.72153E+13,1.66453E+13,1.62369E+13,1.58286E+13,1.54202E+13,1.50118E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,3.10287E+13,3.06919E+13,3.03551E+13,3.00184E+13,3.06783E+13,3.13382E+13,3.06744E+13,2.74748E+13,2.83811E+13,2.92875E+13,3.03229E+13,3.05939E+13,3.08648E+13,3.11358E+13,3.12736E+13,3.14326E+13,3.10455E+13,3.05603E+13,3.00261E+13,2.93939E+13,2.87616E+13,2.8208E+13,2.76545E+13,2.71009E+13,2.65474E+13,2.59938E+13,2.52338E+13,2.44738E+13,2.37138E+13,2.29538E+13,2.21938E+13,2.16493E+13,2.11047E+13,2.05602E+13,2.00157E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13,1.94712E+13
10,20,2.32715E+13,2.30189E+13,2.27664E+13,2.25138E+13,2.30087E+13,2.35036E+13,2.30058E+13,2.06061E+13,2.12858E+13,2.19656E+13,2.27422E+13,2.29454E+13,2.31486E+13,2.33519E+13,2.34552E+13,2.35744E+13,2.32841E+13,2.29202E+13,2.25196E+13,2.20454E+13,2.15712E+13,2.1156E+13,2.07409E+13,2.03257E+13,1.99105E+13,1.94954E+13,1.89254E+13,1.83554E+13,1.77853E+13,1.72153E+13,1.66453E+13,1.62369E+13,1.58286E+13,1.54202E+13,1.50118E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13,1.46034E+13
20,30,1.86172E+13,1.84151E+13,1.82131E+13,1.8011E+13,1.8407E+13,1.88029E+13,1.84047E+13,1.64849E+13,1.70287E+13,1.75725E+13,1.81937E+13,1.83563E+13,1.85189E+13,1.86815E+13,1.87642E+13,1.88596E+13,1.86273E+13,1.83362E+13,1.80157E+13,1.76363E+13,1.7257E+13,1.69248E+13,1.65927E+13,1.62606E+13,1.59284E+13,1.55963E+13,1.51403E+13,1.46843E+13,1.42283E+13,1.37723E+13,1.33163E+13,1.29896E+13,1.26628E+13,1.23361E+13,1.20094E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13,1.16827E+13
30,40,1.24115E+13,1.22768E+13,1.21421E+13,1.20073E+13,1.22713E+13,1.25353E+13,1.22698E+13,1.09899E+13,1.13525E+13,1.1715E+13,1.21292E+13,1.22375E+13,1.23459E+13,1.24543E+13,1.25094E+13,1.2573E+13,1.24182E+13,1.22241E+13,1.20104E+13,1.17575E+13,1.15046E+13,1.12832E+13,1.10618E+13,1.08404E+13,1.06189E+13,1.03975E+13,1.00935E+13,9.78952E+12,9.48552E+12,9.18152E+12,8.87751E+12,8.6597E+12,8.44189E+12,8.22409E+12,8.00628E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12,7.78847E+12
40,50,7.75717E+12,7.67298E+12,7.58878E+12,7.50459E+12,7.66957E+12,7.83455E+12,7.66861E+12,6.86869E+12,7.09528E+12,7.32187E+12,7.58072E+12,7.64847E+12,7.71621E+12,7.78395E+12,7.8184E+12,7.85815E+12,7.76137E+12,7.64008E+12,7.50653E+12,7.34846E+12,7.1904E+12,7.05201E+12,6.91362E+12,6.77523E+12,6.63684E+12,6.49845E+12,6.30845E+12,6.11845E+12,5.92845E+12,5.73845E+12,5.54844E+12,5.41231E+12,5.27618E+12,5.14005E+12,5.00392E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12,4.86779E+12
50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
