Policy:,coal mining - methane destruction,Unit: g CO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower Bound,Upper Bound,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
-40,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,10,3.04601E+14,3.04611E+14,3.04621E+14,3.04631E+14,3.03499E+14,3.02363E+14,3.01128E+14,3.29099E+14,3.34274E+14,3.39227E+14,3.43607E+14,3.4694E+14,3.50166E+14,3.53282E+14,3.56489E+14,3.5951E+14,3.60837E+14,3.62171E+14,3.63345E+14,3.64188E+14,3.647E+14,3.60804E+14,3.56907E+14,3.53007E+14,3.49106E+14,3.45202E+14,3.3894E+14,3.3267E+14,3.26391E+14,3.20104E+14,3.13807E+14,3.06325E+14,2.98868E+14,2.91438E+14,2.84036E+14,2.76661E+14,2.69187E+14,2.61757E+14,2.54328E+14,2.46898E+14,2.39469E+14,2.3204E+14,2.2461E+14,2.17181E+14,2.09752E+14,2.02322E+14
10,20,4.32485E+13,4.32493E+13,4.325E+13,4.32507E+13,4.30892E+13,4.29272E+13,4.69959E+13,5.61307E+13,6.19968E+13,6.812E+13,7.44271E+13,7.82526E+13,8.22031E+13,8.62815E+13,9.05426E+13,9.49234E+13,9.54964E+13,9.60772E+13,9.66208E+13,9.70819E+13,9.746E+13,9.64247E+13,9.53889E+13,9.43524E+13,9.33154E+13,9.22778E+13,9.06031E+13,8.89262E+13,8.7247E+13,8.55656E+13,8.38817E+13,8.40847E+13,8.42533E+13,8.43864E+13,8.44829E+13,8.45416E+13,8.47345E+13,8.48667E+13,8.49989E+13,8.51311E+13,8.52632E+13,8.53954E+13,8.55276E+13,8.56598E+13,8.5792E+13,8.59242E+13
20,30,2.58676E+11,2.82718E+11,3.06761E+11,3.30804E+11,3.53516E+11,3.76043E+11,3.80167E+11,4.2184E+11,4.35118E+11,4.48505E+11,4.61534E+11,6.88853E+11,9.26672E+11,1.17524E+12,1.43563E+12,1.70724E+12,1.70991E+12,1.71254E+12,1.71431E+12,1.71443E+12,1.71291E+12,1.76298E+12,1.8127E+12,1.86206E+12,1.91105E+12,1.95967E+12,1.9389E+12,1.9178E+12,1.89634E+12,1.87453E+12,1.85236E+12,1.83403E+12,1.81537E+12,1.79637E+12,1.77702E+12,1.7573E+12,1.73887E+12,1.71986E+12,1.70085E+12,1.68184E+12,1.66283E+12,1.64382E+12,1.62481E+12,1.6058E+12,1.58679E+12,1.56778E+12
30,40,99878112379,1.1156E+11,1.23241E+11,1.34923E+11,1.46055E+11,1.57097E+11,1.54772E+11,1.67256E+11,1.67909E+11,1.68332E+11,1.68353E+11,1.82761E+11,1.97728E+11,2.13265E+11,2.29517E+11,2.46337E+11,2.45193E+11,2.44005E+11,2.42656E+11,2.41036E+11,2.3915E+11,2.42726E+11,2.4627E+11,2.49782E+11,2.53261E+11,2.56705E+11,2.4357E+11,2.30595E+11,2.17786E+11,2.05147E+11,1.92684E+11,1.93933E+11,1.95089E+11,1.96148E+11,1.97107E+11,1.97963E+11,1.99185E+11,2.00241E+11,2.01298E+11,2.02354E+11,2.03411E+11,2.04467E+11,2.05524E+11,2.0658E+11,2.07637E+11,2.08693E+11
40,50,3.95566E+12,3.95421E+12,3.95275E+12,3.9513E+12,3.93503E+12,3.91873E+12,3.17784E+12,2.65839E+12,1.849E+12,9.87441E+11,73150559801,74917598379,76712284005,78535266562,80433195802,82346073180,88438213372,94676491806,1.01018E+11,1.07409E+11,1.13836E+11,1.16145E+11,1.18437E+11,1.2071E+11,1.22964E+11,1.25198E+11,1.27785E+11,1.30273E+11,1.3266E+11,1.34942E+11,1.37117E+11,1.3276E+11,1.28436E+11,1.24144E+11,1.19886E+11,1.15662E+11,1.11315E+11,1.07024E+11,1.02733E+11,98441571456,94150414537,89859257619,85568100701,81276943783,76985786865,72694629946
50,60,20147037334,23782338190,27417639046,31052939902,34558136008,38035656029,8.1645E+11,1.76725E+12,2.70927E+12,3.7042E+12,4.74773E+12,3.8976E+12,3.00318E+12,2.06342E+12,1.07788E+12,43635268520,43765290193,43895491927,44005401824,44074533878,44102871660,42070475566,40045558691,38028338057,36019039163,34017896406,36619073585,39156248954,41627461199,44030668040,46363742009,50071349434,53692636320,57224804900,60664935182,64009978196,67692318349,71222149971,74751981593,78281813214,81811644836,85341476457,88871308079,92401139701,95930971322,99460802944
60,70,34046672973,31024249455,28001825938,24979402420,21874625137,18792319429,19137658183,21389646647,22221614354,23068481842,23906117957,9.59137E+11,1.93902E+12,2.96461E+12,4.03929E+12,5.1621E+12,5.18217E+12,5.20238E+12,5.22031E+12,5.23351E+12,5.24197E+12,5.18941E+12,5.1368E+12,5.08415E+12,5.03144E+12,4.97869E+12,3.95281E+12,2.94519E+12,1.95638E+12,9.86961E+11,37546025576,35139918719,32765191868,30422862093,28113990896,25839686664,23442765189,21101284966,18759804743,16418324520,14076844297,11735364074,9393883850,7052403627,4710923404,2369443181
70,80,19667036244,21305436738,22943837233,24582237727,26122292802,27649762241,26909046348,28703029832,28417178738,28068330107,27627847588,28244561740,28869297509,29502243452,30160835418,30822464252,28196988718,25503879753,22730586132,19869855382,16927859104,16935918862,16942950953,16948925558,16953811692,16957577148,9.56609E+11,1.8778E+12,2.77997E+12,3.66253E+12,4.52486E+12,4.44271E+12,4.36045E+12,4.27808E+12,4.19558E+12,4.11297E+12,4.03079E+12,3.94841E+12,3.86603E+12,3.78365E+12,3.70128E+12,3.6189E+12,3.53652E+12,3.45414E+12,3.37177E+12,3.28939E+12
80,90,0,3909711163,7819422326,11729133488,15580188233,19401707501,20720496348,24216280647,26238684928,28341905284,30495735604,28809753671,27019578427,25122760667,23129995993,21018728229,24147873625,27353574144,30623813851,33940579085,37296884136,35693464676,34095799754,32504056347,30918407957,29339034929,26084250807,22882231600,19734594273,16643022540,13609270344,12190334240,10793011991,9418004134,8066041806,6737888441,5325279026,3950856321,2576433616,1202010911,0,0,0,0,0,0
90,100,0,0,0,0,0,0,928780523.6,2058825780,3181813831,4367958980,5612152873,9198761342,12952332074,16876789745,20988180825,25278402754,25504366552,25734191127,25955911023,26157258314,26337880700,25061900166,23790694065,22524400937,21263164731,20007135078,21084083312,22132282993,23150853130,24138876366,25095397077,24878659428,24656838349,24429769078,24197279658,23959190532,23740964890,23513757995,23286551101,23059344207,22832137312,22604930418,22377723523,22150516629,21923309734,21696102840
100,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173715175,2376698789,3608126088,4864879274,6144287584,9765410307,13368263440,16952316862,20517019738,24061799506,24830006749,25573987458,26292999219,26986268970,27652991402,29408764710,31121584700,32790059195,34412735200,35988095539,37731295789,39398607407,41065919026,42733230644,44400542263,46067853881,47735165499,49402477118,51069788736,52737100355
150,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
